year,common,Eureka,Fort Bragg,Bodega Bay,San Francisco,Monterey,Morro Bay,Santa Barbara,Los Angeles,San Diego
2007,EMPTY,$501 ,$14 ,$200 ,"$16,637 ",$331 ,$761 ,$0 ,$0 ,$9 
2007,"Flounder, unspecified",0,0,1,564,5,45,9,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$888 ,$5 ,$67 ,$28 ,$2 ,$0 
2007,"Goby, yellowfin",0,0,0,259,0,0,862,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$466 ,$0 ,$0 ,"$1,716 ",$0 ,$0 
2007,"Greenling, kelp",628,677,81,42,371,"1,493",2,1,0
2007,EMPTY,"$3,380 ","$3,394 ",$394 ,$175 ,"$2,166 ","$11,119 ",$8 ,$1 ,$0 
2007,"Greenling, rock",0,0,0,0,1,0,0,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$2 ,$0 ,$0 ,$0 ,$0 
2007,Grenadier,"52,495","39,424",0,"13,108","127,512",160,0,0,0
2007,EMPTY,"$5,250 ","$3,990 ",$0 ,"$1,367 ","$30,713 ",$32 ,$0 ,$0 ,$0 
2007,"Guitarfish, shovelnose",0,0,0,0,0,0,"4,647","5,673",38
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$5,186 ","$3,462 ",$38 
2007,Hagfishes,"1,034,012",0,0,0,"260,272","47,275","109,526","244,128","4,510"
2007,EMPTY,"$477,078 ",$0 ,$0 ,$0 ,"$184,672 ","$38,271 ","$94,286 ","$233,289 ","$2,899 "
2007,Halfmoon,0,0,0,0,0,0,0,81,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$148 ,$0 
2007,"Halibut, California",129,136,"6,777","145,803","8,032","4,227","155,779","50,038","18,390"
2007,EMPTY,$287 ,$777 ,"$30,453 ","$527,454 ","$28,345 ","$17,527 ","$884,594 ","$263,978 ","$87,617 "
2007,"Halibut, Pacific",196,0,0,0,0,0,0,0,0
2007,EMPTY,$590 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2007,"Herring, Pacific - roe on kelp",0,0,0,"18,726",0,0,0,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$225 ,$0 ,$0 ,$0 ,$0 ,$0 
2007,"Herring, Pacific - roe",0,0,0,"576,210",0,0,0,0,0
2007,EMPTY,$0 ,$0 ,$0 ,"$108,741 ",$0 ,$0 ,$0 ,$0 ,$0 
2007,"Herring, Pacific",0,0,0,0,"741,483",0,0,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,"$34,538 ",$0 ,$0 ,$0 ,$0 
2007,Jacksmelt,0,0,0,"2,024","15,899",0,121,"2,549",68
2007,EMPTY,$0 ,$0 ,$0 ,"$2,050 ","$4,985 ",$0 ,$290 ,$457 ,$48 
2007,"Kelpfish, giant",0,0,0,0,0,0,2,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$5 ,$0 ,$0 
2007,Lingcod,"65,068","48,111","4,964","23,404","11,909","17,912","1,495","2,103","1,212"
2007,EMPTY,"$85,076 ","$59,759 ","$9,384 ","$37,942 ","$16,358 ","$36,949 ","$3,937 ","$4,784 ","$3,335 "
2007,"Lizardfish, California",0,0,0,0,0,0,215,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$212 ,$0 ,$0 
2007,Louvar,0,0,0,0,0,179,235,17,516
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$811 ,$869 ,$60 ,"$2,863 "
2007,"Mackerel, Pacific",0,0,0,18,"271,197",0,"20,096","10,770,144",763
2007,EMPTY,$0 ,$0 ,$0 ,$28 ,"$17,893 ",$0 ,"$1,470 ","$762,549 ",$416 
2007,"Mackerel, jack",0,0,0,8,"367,634",0,"35,307","984,967",8
2007,EMPTY,$0 ,$0 ,$0 ,$16 ,"$36,168 ",$0 ,"$2,529 ","$104,291 ",$6 
2007,"Mackerel, unspecified",0,0,10,11,856,24,111,150,0
2007,EMPTY,$0 ,$0 ,$13 ,$4 ,$738 ,$12 ,$274 ,$38 ,$0 
2007,"Midshipman, plainfin",0,0,0,244,90,0,0,105,0
2007,EMPTY,$0 ,$0 ,$0 ,$428 ,$63 ,$0 ,$0 ,$158 ,$0 
2007,Oilfish,0,0,0,0,0,0,34,0,44
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$60 ,$0 ,$0 
2007,Opah,0,24,0,0,"2,063","10,537","25,046","8,829","79,300"
2007,EMPTY,$0 ,$48 ,$0 ,$0 ,$692 ,"$6,527 ","$48,048 ","$3,341 ","$48,633 "
2007,Opaleye,0,0,0,0,0,0,11,"1,663",3
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$28 ,"$7,747 ",$6 
2007,"Pomfret, Pacific",0,0,0,0,0,17,161,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$12 ,$184 ,$0 ,$0 
2007,Queenfish,0,0,0,0,0,0,0,30,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2007,"Ratfish, spotted",0,0,0,0,0,160,0,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$64 ,$0 ,$0 ,$0 
2007,"Ray, Pacific electric",0,0,0,0,0,0,440,227,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,396 ",$645 ,$0 
2007,"Ray, bat",0,0,0,0,0,0,"5,422","3,008",567
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$596 ,"$1,008 ",$419 
2007,"Ray, unspecified",0,0,0,0,305,0,513,597,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$153 ,$0 ,$453 ,$590 ,$0 
2007,"Rockfish, China","4,409","3,570",190,878,41,157,0,0,0
2007,EMPTY,"$33,294 ","$23,479 ","$1,687 ","$7,401 ",$241 ,"$1,399 ",$0 ,$0 ,$0 
2007,"Rockfish, Mexican",0,0,0,5,0,0,324,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$4 ,$0 ,$0 ,$324 ,$0 ,$0 
2007,"Rockfish, Pacific ocean perch",55,0,0,0,0,0,0,0,0
2007,EMPTY,$25 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2007,"Rockfish, aurora",589,0,0,"7,190",0,0,85,218,163
2007,EMPTY,$557 ,$0 ,$0 ,"$2,517 ",$0 ,$0 ,$32 ,$381 ,$73 
2007,"Rockfish, bank",0,"3,450","1,151","25,458","9,859","15,827",118,0,949
2007,EMPTY,$0 ,"$2,424 ",$992 ,"$36,403 ","$5,782 ","$16,407 ",$114 ,$0 ,"$1,056 "
2007,"Rockfish, black-and-yellow",47,"2,136",321,597,"5,294","14,325",10,0,0
2007,EMPTY,$276 ,"$13,592 ","$2,167 ","$3,368 ","$38,521 ","$103,394 ",$63 ,$0 ,$0 
2007,"Rockfish, black","172,488","2,029",400,"2,607",280,610,0,0,0
2007,EMPTY,"$342,899 ","$3,144 ",$770 ,"$7,946 ",$658 ,"$1,102 ",$0 ,$0 ,$0 
2007,"Rockfish, blackgill",392,"4,003",449,"1,198","9,888","7,724","11,402","13,329","7,659"
2007,EMPTY,$388 ,"$2,579 ",$278 ,"$1,297 ","$11,185 ","$10,257 ","$12,281 ","$36,099 ","$10,323 "
2007,"Rockfish, blue","23,996","1,252","4,810","1,335","4,499","2,175",169,0,0
2007,EMPTY,"$31,001 ","$1,862 ","$8,059 ","$3,680 ","$6,791 ","$2,635 ",$641 ,$0 ,$0 
2007,"Rockfish, bocaccio",53,576,"1,476",941,"3,073",191,"1,853","3,721","1,450"
2007,EMPTY,$29 ,$544 ,"$2,869 ","$1,037 ","$4,093 ",$350 ,"$2,643 ","$4,257 ","$2,429 "
2007,"Rockfish, bronzespotted",0,0,0,0,0,37,53,6,10
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$44 ,$53 ,$24 ,$0 
2007,"Rockfish, brown",817,"1,120",546,"5,505","1,034","38,758",530,0,8
2007,EMPTY,"$2,798 ","$6,194 ","$4,150 ","$34,865 ","$4,982 ","$238,129 ","$2,962 ",$0 ,$35 
2007,"Rockfish, canary",5,744,68,"1,157",203,0,0,76,0
2007,EMPTY,$3 ,$472 ,$44 ,$806 ,$136 ,$0 ,$0 ,$76 ,$0 
2007,"Rockfish, chilipepper","16,104","25,360","12,771","40,065","28,930","1,944",241,454,53
2007,EMPTY,"$5,054 ","$16,590 ","$22,948 ","$27,909 ","$22,633 ","$1,960 ",$283 ,$880 ,$146 
2007,"Rockfish, copper","5,813","2,559",20,462,96,"1,144","1,122",321,12
2007,EMPTY,"$20,115 ","$8,459 ",$32 ,"$3,023 ",$292 ,"$7,168 ","$5,782 ",$847 ,$40 
2007,"Rockfish, cowcod",0,0,0,0,0,0,0,130,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$130 ,$0 
2007,"Rockfish, darkblotched","37,128","50,097","1,646",566,264,267,0,0,109
2007,EMPTY,"$17,894 ","$32,090 ","$1,050 ",$276 ,$254 ,"$1,602 ",$0 ,$0 ,$491 
2007,"Rockfish, flag",0,0,0,0,0,5,261,59,15
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$10 ,"$1,064 ",$59 ,$39 
2007,"Rockfish, gopher",271,"9,442","1,755","3,420","5,359","23,628",242,0,38
2007,EMPTY,"$1,682 ","$59,840 ","$13,709 ","$26,569 ","$35,793 ","$171,238 ","$1,640 ",$0 ,$191 
2007,"Rockfish, grass","1,161",823,239,495,"3,969","23,031","12,255",4,9
2007,EMPTY,"$7,527 ","$5,799 ","$1,657 ","$3,158 ","$37,160 ","$230,145 ","$141,185 ",$15 ,$54 
2007,"Rockfish, greenblotched",0,0,0,958,0,0,942,1,0
2007,EMPTY,$0 ,$0 ,$0 ,"$1,033 ",$0 ,$0 ,"$1,017 ",$4 ,$0 
2007,"Rockfish, greenspotted",4,0,7,308,177,0,806,584,28
2007,EMPTY,$6 ,$0 ,$14 ,$154 ,$222 ,$0 ,"$3,525 ",$584 ,$50 
2007,"Rockfish, greenstriped",0,0,7,0,0,15,3,14,0
2007,EMPTY,$0 ,$0 ,$5 ,$0 ,$0 ,$19 ,$3 ,$14 ,$0 
2007,"Rockfish, group black/blue",0,0,0,0,0,3,0,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2007,"Rockfish, group bolina",0,0,0,831,74,442,5,0,0
2007,EMPTY,$0 ,$0 ,$0 ,"$5,740 ",$446 ,"$2,686 ",$10 ,$0 ,$0 
2007,"Rockfish, group deep nearshore.",50,0,432,0,133,0,0,0,274
2007,EMPTY,$25 ,$0 ,$648 ,$0 ,$200 ,$0 ,$0 ,$0 ,$670 
2007,"Rockfish, group gopher",0,0,0,840,75,791,6,0,0
2007,EMPTY,$0 ,$0 ,$0 ,"$3,294 ",$562 ,"$5,499 ",$36 ,$0 ,$0 
2007,"Rockfish, group nearshore",0,96,0,0,0,0,0,825,4
2007,EMPTY,$0 ,$72 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,856 ",$20 
2007,"Rockfish, group red",0,6,0,"18,402","2,341",706,"1,376","1,491","1,211"
2007,EMPTY,$0 ,$0 ,$0 ,"$18,130 ","$4,539 ","$1,597 ","$2,887 ","$3,478 ","$3,617 "
2007,"Rockfish, group rosefish",0,443,"2,784","10,436","29,246","1,867",0,168,0
2007,EMPTY,$0 ,$233 ,$940 ,"$9,442 ","$11,786 ",$851 ,$0 ,$459 ,$0 
2007,"Rockfish, group shelf","1,076",715,31,29,56,0,240,"7,856","4,103"
2007,EMPTY,"$4,946 ",$496 ,$37 ,$15 ,$136 ,$0 ,$541 ,"$16,400 ","$9,533 "
2007,"Rockfish, group slope","40,601","90,480",54,"6,880","4,880",6,0,957,126
2007,EMPTY,"$18,885 ","$58,531 ",$100 ,"$3,444 ","$4,810 ",$0 ,$0 ,"$2,153 ",$37 
2007,"Rockfish, group small",123,6,0,34,0,0,0,0,0
2007,EMPTY,$40 ,$12 ,$0 ,$29 ,$0 ,$0 ,$0 ,$0 ,$0 
2007,"Rockfish, honeycomb",0,0,0,0,0,0,0,4,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$4 ,$0 
2007,"Rockfish, kelp",0,0,0,5,499,368,133,0,2
2007,EMPTY,$0 ,$0 ,$0 ,$28 ,"$3,312 ","$1,573 ",$695 ,$0 ,$16 
2007,"Rockfish, olive",166,0,281,674,"1,106",49,134,0,4
2007,EMPTY,$237 ,$0 ,$457 ,"$1,885 ","$1,421 ",$76 ,$539 ,$0 ,$13 
2007,"Rockfish, quillback","11,940",681,0,"1,870",0,0,0,0,0
2007,EMPTY,"$61,003 ","$3,458 ",$0 ,"$9,443 ",$0 ,$0 ,$0 ,$0 ,$0 
2007,"Rockfish, redbanded",405,145,0,"1,821",0,6,2,0,0
2007,EMPTY,$509 ,$93 ,$0 ,"$1,772 ",$0 ,$7 ,$4 ,$0 ,$0 
2007,"Rockfish, rosethorn",0,0,0,5,0,0,0,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$45 ,$0 ,$0 ,$0 ,$0 ,$0 
2007,"Rockfish, rosy",47,0,0,600,108,11,209,223,0
2007,EMPTY,$3 ,$0 ,$0 ,$972 ,$218 ,$11 ,$909 ,$739 ,$0 
2007,"Rockfish, speckled",0,0,5,0,5,2,27,54,0
2007,EMPTY,$0 ,$0 ,$9 ,$0 ,$11 ,$4 ,$25 ,$142 ,$0 
2007,"Rockfish, splitnose","32,758","83,651",178,"52,502","6,400","1,364",133,142,0
2007,EMPTY,"$10,478 ","$30,176 ",$53 ,"$16,862 ","$2,898 ",$760 ,$133 ,$239 ,$0 
2007,"Rockfish, squarespot",16,0,0,0,0,0,0,438,0
2007,EMPTY,$11 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,504 ",$0 
2007,"Rockfish, starry",0,3,0,85,59,41,909,87,9
2007,EMPTY,$0 ,$4 ,$0 ,$303 ,$132 ,$221 ,"$3,864 ",$76 ,$25 
2007,"Rockfish, stripetail",0,0,0,0,0,0,5,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$5 ,$0 ,$0 
2007,"Rockfish, swordspine",0,0,0,0,0,0,8,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$8 ,$0 ,$0 
2007,"Rockfish, treefish",0,0,0,4,40,"1,911",48,11,438
2007,EMPTY,$0 ,$0 ,$0 ,$34 ,$382 ,"$17,357 ",$294 ,$110 ,"$1,397 "
2007,"Rockfish, unspecified",745,535,44,"27,372",11,15,486,355,"1,071"
2007,EMPTY,$376 ,$893 ,$262 ,"$33,908 ",$17 ,$23 ,$311 ,$768 ,"$3,306 "
2007,"Rockfish, vermilion","10,574","4,601",721,"3,113","2,968","7,757","5,115","3,240","1,587"
2007,EMPTY,"$22,746 ","$11,373 ","$2,535 ","$11,054 ","$6,916 ","$19,867 ","$12,881 ","$3,240 ","$4,464 "
2007,"Rockfish, widow","2,413",195,915,"6,437","8,100",90,37,0,1
2007,EMPTY,"$1,024 ",$98 ,"$1,666 ","$6,889 ","$8,936 ",$691 ,$35 ,$0 ,$3 
2007,"Rockfish, yelloweye",0,0,0,1,400,0,0,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$1 ,$800 ,$0 ,$0 ,$0 ,$0 
2007,"Rockfish, yellowtail","1,866",117,"2,070","5,132","1,945",164,60,0,0
2007,EMPTY,"$1,352 ",$150 ,"$3,561 ","$6,671 ","$3,505 ",$294 ,$62 ,$0 ,$0 
2007,Sablefish,"1,310,003","738,921","6,118","331,915","384,833","258,910","19,216","93,354","47,456"
2007,EMPTY,"$1,936,518 ","$1,158,892 ","$9,494 ","$450,104 ","$578,359 ","$356,950 ","$32,022 ","$211,340 ","$137,930 "
2007,"Salmon, Chinook","123,238","354,601","463,509","405,781","147,434","12,144",292,0,0
2007,EMPTY,"$682,767 ","$1,809,624 ","$2,177,207 ","$2,187,117 ","$830,135 ","$67,911 ","$2,082 ",$0 ,$0 
2007,"Salmon, Roe (Chinook, Coho)",0,0,9,74,0,0,0,0,0
2007,EMPTY,$0 ,$0 ,$36 ,$151 ,$0 ,$0 ,$0 ,$0 ,$0 
2007,Salmon,0,0,22,103,"2,346","2,834",12,0,0
2007,EMPTY,$0 ,$0 ,$86 ,$669 ,"$11,234 ","$17,779 ",$71 ,$0 ,$0 
2007,"Sanddab, Pacific",0,0,0,"2,056","6,900",0,0,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$852 ,"$4,493 ",$0 ,$0 ,$0 ,$0 
2007,Sanddab,"98,567",0,0,"240,062","3,248",5,"1,154","3,802",263
2007,EMPTY,"$45,274 ",$0 ,$0 ,"$101,718 ","$2,122 ",$12 ,"$1,138 ","$13,581 ",$660 
2007,"Sardine, Pacific",0,0,0,"4,300","76,623,389",0,"7,071,519","94,777,158",94
2007,EMPTY,$0 ,$0 ,$0 ,$129 ,"$3,190,479 ",$0 ,"$293,525 ","$4,722,728 ",$75 
2007,Sargo,0,0,0,0,0,0,0,12,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$8 ,$0 
2007,"Scorpionfish, California",0,0,0,0,0,0,"1,182","6,499",149
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$3,383 ","$20,924 ",$359 
2007,"Sculpin, staghorn",0,0,0,"3,147",0,0,0,0,0
2007,EMPTY,$0 ,$0 ,$0 ,"$10,361 ",$0 ,$0 ,$0 ,$0 ,$0 
2007,"Seabass, white",0,0,283,"8,239","2,889","1,257","275,359","155,457","17,027"
2007,EMPTY,$0 ,$0 ,"$1,274 ","$31,769 ","$8,820 ","$4,367 ","$670,449 ","$384,814 ","$52,832 "
2007,Senorita,0,0,0,0,0,0,0,16,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$151 ,$0 
2007,"Shad, American",9,0,0,0,0,0,0,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2007,"Shad, threadfin",0,0,0,18,0,0,2,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$5 ,$0 ,$0 ,$2 ,$0 ,$0 
2007,"Shark, Pacific angel",0,0,0,0,20,297,"8,277",259,83
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$8 ,$221 ,"$9,469 ",$120 ,$102 
2007,"Shark, bigeye thresher",0,0,0,0,0,0,200,731,"5,371"
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$290 ,$663 ,"$3,381 "
2007,"Shark, blue",0,0,0,0,57,0,0,0,"20,340"
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$157 ,$0 ,$0 ,$0 ,"$1,017 "
2007,"Shark, brown smoothhound",0,0,0,0,0,0,921,378,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$548 ,$291 ,$0 
2007,"Shark, gray smoothhound",0,0,0,0,0,0,108,338,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$78 ,$570 ,$0 
2007,"Shark, horn",0,0,0,0,0,0,87,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$85 ,$0 ,$0 
2007,"Shark, leopard",0,0,0,"5,844",21,65,"4,340","7,640","2,048"
2007,EMPTY,$0 ,$0 ,$0 ,"$6,809 ",$21 ,$18 ,"$3,941 ","$6,458 ","$2,923 "
2007,"Shark, pelagic thresher",0,0,0,0,279,0,22,"1,894",62
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$349 ,$0 ,$33 ,"$2,273 ",$248 
2007,"Shark, salmon",0,0,0,0,0,0,81,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$20 ,$0 ,$0 
2007,"Shark, sevengill",0,0,0,0,0,26,70,45,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$52 ,$50 ,$27 ,$0 
2007,"Shark, shortfin mako",0,0,249,"1,096","1,722","4,201","14,596","11,033","34,824"
2007,EMPTY,$0 ,$0 ,$174 ,"$2,376 ","$1,671 ","$4,076 ","$15,735 ","$13,791 ","$40,313 "
2007,"Shark, sixgill",0,0,0,0,0,0,76,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$42 ,$0 ,$0 
2007,"Shark, smooth hammerhead",0,0,0,0,158,0,8,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$198 ,$0 ,$8 ,$0 ,$0 
2007,"Shark, soupfin",50,43,0,995,72,436,"5,313","20,449","2,871"
2007,EMPTY,$0 ,$43 ,$0 ,$842 ,$62 ,$304 ,"$4,687 ","$16,588 ","$3,646 "
2007,"Shark, spiny dogfish",97,0,0,"3,677","24,051",0,59,13,8
2007,EMPTY,$0 ,$0 ,$0 ,"$2,107 ","$6,013 ",$0 ,$100 ,$0 ,$8 
2007,"Shark, swell",0,0,0,0,0,0,0,3,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$30 ,$0 
2007,"Shark, thresher",0,0,"1,069",65,"4,624","10,113","75,049","72,896","99,928"
2007,EMPTY,$0 ,$0 ,$748 ,$63 ,"$3,594 ","$11,622 ","$96,457 ","$86,498 ","$137,912 "
2007,"Shark, unspecified",0,0,0,"2,803",135,15,206,98,"1,828"
2007,EMPTY,$0 ,$0 ,$0 ,"$2,163 ",$191 ,$8 ,$320 ,$90 ,"$3,656 "
2007,"Shark, white",0,0,0,0,0,0,568,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$4,720 ",$0 ,$0 
2007,"Sheephead, California",0,0,0,0,22,331,"11,928","15,805","39,784"
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$55 ,"$1,404 ","$46,282 ","$73,213 ","$179,907 "
2007,Silversides,0,0,0,0,0,0,0,84,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$7 ,$0 
2007,"Skate, big",0,0,0,0,0,0,12,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$9 ,$0 ,$0 
2007,"Skate, unspecified","192,182","23,106","3,848","16,776","2,041",114,"1,506","7,834",62
2007,EMPTY,"$39,259 ","$3,476 ",$502 ,"$5,410 ",$819 ,$114 ,"$1,646 ","$2,718 ",$62 
2007,"Smelt, night","169,471",0,0,0,0,0,0,0,0
2007,EMPTY,"$59,395 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2007,"Smelt, surf","116,272",0,0,50,51,0,0,15,0
2007,EMPTY,"$40,695 ",$0 ,$0 ,$50 ,$41 ,$0 ,$0 ,$45 ,$0 
2007,"Smelts, true",0,0,0,"1,880",0,0,0,0,0
2007,EMPTY,$0 ,$0 ,$0 ,"$4,031 ",$0 ,$0 ,$0 ,$0 ,$0 
2007,"Sole, Dover","4,196,098","1,139,662","17,750","691,391","51,359","4,240",857,193,0
2007,EMPTY,"$1,634,491 ","$446,268 ","$6,808 ","$270,352 ","$17,399 ","$1,681 ","$2,625 ",$771 ,$0 
2007,"Sole, English","249,769","46,921","13,658","78,753","6,885",45,"2,497",0,0
2007,EMPTY,"$80,562 ","$18,128 ","$4,680 ","$32,489 ","$2,970 ",$68 ,"$4,226 ",$0 ,$0 
2007,"Sole, fantail",0,0,0,0,0,0,5,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$2 ,$0 ,$0 
2007,"Sole, petrale","731,711","464,265","123,532","558,127","119,779","22,837",82,18,0
2007,EMPTY,"$714,097 ","$500,969 ","$132,351 ","$598,036 ","$145,391 ","$30,987 ",$238 ,$80 ,$0 
2007,"Sole, rex","286,563","52,727","2,760","34,678",724,"1,693",49,10,0
2007,EMPTY,"$96,558 ","$19,631 ",$981 ,"$14,302 ",$287 ,"$1,127 ",$36 ,$10 ,$0 
2007,"Sole, rock",0,312,17,"11,446",0,2,0,5,0
2007,EMPTY,$0 ,$312 ,$9 ,"$6,822 ",$0 ,$2 ,$0 ,$5 ,$0 
2007,"Sole, sand",99,1,61,"13,395",406,26,0,0,0
2007,EMPTY,$40 ,$2 ,$28 ,"$11,062 ",$336 ,$36 ,$0 ,$0 ,$0 
2007,"Sole, slender",0,172,0,0,0,0,0,0,0
2007,EMPTY,$0 ,$111 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2007,"Sole, unspecified",0,0,0,219,0,81,"36,854","9,399",5
2007,EMPTY,$0 ,$0 ,$0 ,$239 ,$0 ,$105 ,"$18,708 ","$13,405 ",$10 
2007,Stingray,0,0,0,0,0,0,105,"4,485",0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$233 ,$21 ,$0 
2007,"Sunfish, ocean",0,0,0,0,0,0,0,51,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$14 ,$0 
2007,"Surfperch, barred",0,0,0,0,27,720,935,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$55 ,"$1,638 ","$2,790 ",$0 ,$0 
2007,"Surfperch, black",0,0,0,0,0,0,9,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$33 ,$0 ,$0 
2007,"Surfperch, calico",0,0,0,0,0,3,0,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2007,"Surfperch, redtail","11,872",0,0,0,0,0,0,0,0
2007,EMPTY,"$11,368 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2007,"Surfperch, rubberlip",0,0,0,0,0,0,9,114,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$35 ,$14 ,$0 
2007,"Surfperch, unspecified",3,7,0,"1,609",1,"2,963",289,31,1
2007,EMPTY,$1 ,$12 ,$0 ,"$5,400 ",$1 ,"$6,497 ",$829 ,$31 ,$3 
2007,Swordfish,0,0,"7,680",0,"69,711","141,769","89,032","129,368","398,347"
2007,EMPTY,$0 ,$0 ,"$19,378 ",$0 ,"$226,925 ","$464,197 ","$317,324 ","$611,471 ","$1,488,134 "
2007,"Thornyhead, longspine","629,826","251,537",554,"110,262","80,536","3,066","11,625","13,717","4,326"
2007,EMPTY,"$308,968 ","$117,236 ",$289 ,"$59,739 ","$91,739 ","$1,338 ","$30,195 ","$19,989 ","$7,204 "
2007,"Thornyhead, shortspine","238,614","101,889",682,"57,193","51,102","1,687","54,448","139,805","83,690"
2007,EMPTY,"$228,535 ","$91,844 ",$390 ,"$58,917 ","$170,746 ","$1,417 ","$214,448 ","$528,329 ","$321,126 "
2007,Thornyheads,"8,873",0,0,444,"1,004",0,"1,385","16,266",12
2007,EMPTY,"$6,461 ",$0 ,$0 ,$421 ,"$3,654 ",$0 ,"$3,350 ","$55,722 ",$42 
2007,Triggerfish,0,0,0,0,0,0,7,0,0
2007,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$28 ,$0 ,$0 
2007,"Tuna, albacore","1,010,089","18,452","6,323","57,435","236,767","36,643","13,704","501,472","8,746"
2007,EMPTY,"$885,863 ","$30,177 ","$7,400 ","$55,560 ","$211,822 ","$32,902 ","$14,453 ","$302,935 ","$11,548 "
